E_Vm,DeltaMu_D,Theta_deg,Mu_eff_D,F_eps,FoldAccel,k_eff_Minv_sinv
72616532.18490349,20.0,45.0,3.0,3.0,1.4811363404283933,14.811363404283933
72616532.18490349,20.0,45.0,3.0,5.0,1.8400922139573248,18.400922139573247
73868320.55074994,10.0,20.0,1.0,1.0,1.0568383383634354,10.568383383634355
73868320.55074994,10.0,20.0,1.0,2.0,1.1156761255941299,11.156761255941298
73868320.55074994,10.0,20.0,1.0,3.0,1.1764939317237753,11.764939317237753
73868320.55074994,10.0,20.0,1.0,5.0,1.3039641197107088,13.039641197107088
73868320.55074994,10.0,20.0,2.0,1.0,1.1156761255941299,11.156761255941298
73868320.55074994,10.0,20.0,2.0,2.0,1.2392667379508684,12.392667379508683
73868320.55074994,10.0,20.0,2.0,3.0,1.3705504782086544,13.705504782086544
73868320.55074994,10.0,20.0,2.0,5.0,1.6549091416078214,16.549091416078213
73868320.55074994,10.0,20.0,3.0,1.0,1.176493931723754,11.76493931723754
73868320.55074994,10.0,20.0,3.0,2.0,1.3705504782086644,13.705504782086644
73868320.55074994,10.0,20.0,3.0,3.0,1.5812158846755542,15.812158846755542
73868320.55074994,10.0,20.0,3.0,5.0,2.0468109551313636,20.468109551313635
73868320.55074994,10.0,30.0,1.0,1.0,1.0546017795474323,10.546017795474324
73868320.55074994,10.0,30.0,1.0,2.0,1.1109633624058102,11.109633624058102
73868320.55074994,10.0,30.0,1.0,3.0,1.1690542425755361,11.69054242575536
73868320.55074994,10.0,30.0,1.0,5.0,1.290275673861496,12.90275673861496
73868320.55074994,10.0,30.0,2.0,1.0,1.1109633624058102,11.109633624058102
73868320.55074994,10.0,30.0,2.0,2.0,1.2288386272406688,12.288386272406688
73868320.55074994,10.0,30.0,2.0,3.0,1.3533197721661208,13.533197721661207
73868320.55074994,10.0,30.0,2.0,5.0,1.620506599709318,16.20506599709318
73868320.55074994,10.0,30.0,3.0,1.0,1.1690542425755361,11.69054242575536
73868320.55074994,10.0,30.0,3.0,2.0,1.353319772166125,13.53319772166125
73868320.55074994,10.0,30.0,3.0,3.0,1.5515737692277316,15.515737692277316
73868320.55074994,10.0,30.0,3.0,5.0,1.9836135418869,19.836135418869002
73868320.55074994,10.0,45.0,1.0,1.0,1.0497984264667928,10.497984264667927
73868320.55074994,10.0,45.0,1.0,2.0,1.1008869127219474,11.008869127219473
73868320.55074994,10.0,45.0,1.0,3.0,1.1532177674573436,11.532177674573436
73868320.55074994,10.0,45.0,1.0,5.0,1.2613945750196598,12.613945750196597
73868320.55074994,10.0,45.0,2.0,1.0,1.1008869127219474,11.008869127219473
73868320.55074994,10.0,45.0,2.0,2.0,1.2067389846992078,12.067389846992079
73868320.55074994,10.0,45.0,2.0,3.0,1.3171249315126083,13.171249315126083
73868320.55074994,10.0,45.0,2.0,5.0,1.5494980078344638,15.494980078344637
73868320.55074994,10.0,45.0,3.0,1.0,1.1532177674573436,11.532177674573436
73868320.55074994,10.0,45.0,3.0,2.0,1.31712493151261,13.171249315126099
73868320.55074994,10.0,45.0,3.0,3.0,1.4901227243684714,14.901227243684714
73868320.55074994,10.0,45.0,3.0,5.0,1.8559749433173363,18.559749433173362
73868320.55074994,15.0,20.0,1.0,1.0,1.0568383383634354,10.568383383634355
73868320.55074994,15.0,20.0,1.0,2.0,1.1156761255941299,11.156761255941298
73868320.55074994,15.0,20.0,1.0,3.0,1.1764939317237753,11.764939317237753
73868320.55074994,15.0,20.0,1.0,5.0,1.3039641197107088,13.039641197107088
73868320.55074994,15.0,20.0,2.0,1.0,1.1156761255941299,11.156761255941298
73868320.55074994,15.0,20.0,2.0,2.0,1.2392667379508684,12.392667379508683
73868320.55074994,15.0,20.0,2.0,3.0,1.3705504782086544,13.705504782086544
73868320.55074994,15.0,20.0,2.0,5.0,1.6549091416078214,16.549091416078213
73868320.55074994,15.0,20.0,3.0,1.0,1.176493931723754,11.76493931723754
73868320.55074994,15.0,20.0,3.0,2.0,1.3705504782086644,13.705504782086644
73868320.55074994,15.0,20.0,3.0,3.0,1.5812158846755542,15.812158846755542
73868320.55074994,15.0,20.0,3.0,5.0,2.0468109551313636,20.468109551313635
73868320.55074994,15.0,30.0,1.0,1.0,1.0546017795474323,10.546017795474324
73868320.55074994,15.0,30.0,1.0,2.0,1.1109633624058102,11.109633624058102
73868320.55074994,15.0,30.0,1.0,3.0,1.1690542425755361,11.69054242575536
73868320.55074994,15.0,30.0,1.0,5.0,1.290275673861496,12.90275673861496
73868320.55074994,15.0,30.0,2.0,1.0,1.1109633624058102,11.109633624058102
73868320.55074994,15.0,30.0,2.0,2.0,1.2288386272406688,12.288386272406688
73868320.55074994,15.0,30.0,2.0,3.0,1.3533197721661208,13.533197721661207
73868320.55074994,15.0,30.0,2.0,5.0,1.620506599709318,16.20506599709318
73868320.55074994,15.0,30.0,3.0,1.0,1.1690542425755361,11.69054242575536
73868320.55074994,15.0,30.0,3.0,2.0,1.353319772166125,13.53319772166125
73868320.55074994,15.0,30.0,3.0,3.0,1.5515737692277316,15.515737692277316
73868320.55074994,15.0,30.0,3.0,5.0,1.9836135418869,19.836135418869002
73868320.55074994,15.0,45.0,1.0,1.0,1.0497984264667928,10.497984264667927
73868320.55074994,15.0,45.0,1.0,2.0,1.1008869127219474,11.008869127219473
73868320.55074994,15.0,45.0,1.0,3.0,1.1532177674573436,11.532177674573436
73868320.55074994,15.0,45.0,1.0,5.0,1.2613945750196598,12.613945750196597
73868320.55074994,15.0,45.0,2.0,1.0,1.1008869127219474,11.008869127219473
73868320.55074994,15.0,45.0,2.0,2.0,1.2067389846992078,12.067389846992079
73868320.55074994,15.0,45.0,2.0,3.0,1.3171249315126083,13.171249315126083
73868320.55074994,15.0,45.0,2.0,5.0,1.5494980078344638,15.494980078344637
73868320.55074994,15.0,45.0,3.0,1.0,1.1532177674573436,11.532177674573436
73868320.55074994,15.0,45.0,3.0,2.0,1.31712493151261,13.171249315126099
73868320.55074994,15.0,45.0,3.0,3.0,1.4901227243684714,14.901227243684714
73868320.55074994,15.0,45.0,3.0,5.0,1.8559749433173363,18.559749433173362
73868320.55074994,20.0,20.0,1.0,1.0,1.0568383383634354,10.568383383634355
73868320.55074994,20.0,20.0,1.0,2.0,1.1156761255941299,11.156761255941298
73868320.55074994,20.0,20.0,1.0,3.0,1.1764939317237753,11.764939317237753
73868320.55074994,20.0,20.0,1.0,5.0,1.3039641197107088,13.039641197107088
73868320.55074994,20.0,20.0,2.0,1.0,1.1156761255941299,11.156761255941298
73868320.55074994,20.0,20.0,2.0,2.0,1.2392667379508684,12.392667379508683
73868320.55074994,20.0,20.0,2.0,3.0,1.3705504782086544,13.705504782086544
73868320.55074994,20.0,20.0,2.0,5.0,1.6549091416078214,16.549091416078213
73868320.55074994,20.0,20.0,3.0,1.0,1.176493931723754,11.76493931723754
73868320.55074994,20.0,20.0,3.0,2.0,1.3705504782086644,13.705504782086644
73868320.55074994,20.0,20.0,3.0,3.0,1.5812158846755542,15.812158846755542
73868320.55074994,20.0,20.0,3.0,5.0,2.0468109551313636,20.468109551313635
73868320.55074994,20.0,30.0,1.0,1.0,1.0546017795474323,10.546017795474324
73868320.55074994,20.0,30.0,1.0,2.0,1.1109633624058102,11.109633624058102
73868320.55074994,20.0,30.0,1.0,3.0,1.1690542425755361,11.69054242575536
73868320.55074994,20.0,30.0,1.0,5.0,1.290275673861496,12.90275673861496
73868320.55074994,20.0,30.0,2.0,1.0,1.1109633624058102,11.109633624058102
73868320.55074994,20.0,30.0,2.0,2.0,1.2288386272406688,12.288386272406688
73868320.55074994,20.0,30.0,2.0,3.0,1.3533197721661208,13.533197721661207
73868320.55074994,20.0,30.0,2.0,5.0,1.620506599709318,16.20506599709318
73868320.55074994,20.0,30.0,3.0,1.0,1.1690542425755361,11.69054242575536
73868320.55074994,20.0,30.0,3.0,2.0,1.353319772166125,13.53319772166125
73868320.55074994,20.0,30.0,3.0,3.0,1.5515737692277316,15.515737692277316
73868320.55074994,20.0,30.0,3.0,5.0,1.9836135418869,19.836135418869002
73868320.55074994,20.0,45.0,1.0,1.0,1.0497984264667928,10.497984264667927
73868320.55074994,20.0,45.0,1.0,2.0,1.1008869127219474,11.008869127219473
73868320.55074994,20.0,45.0,1.0,3.0,1.1532177674573436,11.532177674573436
73868320.55074994,20.0,45.0,1.0,5.0,1.2613945750196598,12.613945750196597
73868320.55074994,20.0,45.0,2.0,1.0,1.1008869127219474,11.008869127219473
73868320.55074994,20.0,45.0,2.0,2.0,1.2067389846992078,12.067389846992079
73868320.55074994,20.0,45.0,2.0,3.0,1.3171249315126083,13.171249315126083
73868320.55074994,20.0,45.0,2.0,5.0,1.5494980078344638,15.494980078344637
73868320.55074994,20.0,45.0,3.0,1.0,1.1532177674573436,11.532177674573436
73868320.55074994,20.0,45.0,3.0,2.0,1.31712493151261,13.171249315126099
73868320.55074994,20.0,45.0,3.0,3.0,1.4901227243684714,14.901227243684714
73868320.55074994,20.0,45.0,3.0,5.0,1.8559749433173363,18.559749433173362
75141687.66823506,10.0,20.0,1.0,1.0,1.0578357152721896,10.578357152721896
75141687.66823506,10.0,20.0,1.0,2.0,1.1177400939974824,11.177400939974824
75141687.66823506,10.0,20.0,1.0,3.0,1.179692530474967,11.79692530474967
75141687.66823506,10.0,20.0,1.0,5.0,1.309629465082786,13.09629465082786
75141687.66823506,10.0,20.0,2.0,1.0,1.1177400939974824,11.177400939974824
75141687.66823506,10.0,20.0,2.0,2.0,1.2436664408980362,12.436664408980363
75141687.66823506,10.0,20.0,2.0,3.0,1.3775437216837045,13.775437216837044
75141687.66823506,10.0,20.0,2.0,5.0,1.6677804187751868,16.677804187751867
75141687.66823506,10.0,20.0,3.0,1.0,1.179692530474967,11.79692530474967
75141687.66823506,10.0,20.0,3.0,2.0,1.3775437216837045,13.775437216837044
75141687.66823506,10.0,20.0,3.0,3.0,1.592538944399824,15.925389443998238
75141687.66823506,10.0,20.0,3.0,5.0,2.068049960114113,20.68049960114113
75141687.66823506,10.0,30.0,1.0,1.0,1.0555585329409587,10.555585329409586
75141687.66823506,10.0,30.0,1.0,2.0,1.1129375512286397,11.129375512286398
75141687.66823506,10.0,30.0,1.0,3.0,1.1721047981407637,11.721047981407636
75141687.66823506,10.0,30.0,1.0,5.0,1.2956469479258212,12.956469479258212
75141687.66823506,10.0,30.0,2.0,1.0,1.1129375512286397,11.129375512286398
75141687.66823506,10.0,30.0,2.0,2.0,1.233022364267758,12.33022364267758
75141687.66823506,10.0,30.0,2.0,3.0,1.3599301650712603,13.599301650712603
75141687.66823506,10.0,30.0,2.0,5.0,1.6325246709213548,16.32524670921355
75141687.66823506,10.0,30.0,3.0,1.0,1.1721047981407637,11.721047981407636
75141687.66823506,10.0,30.0,3.0,2.0,1.3599301650712603,13.599301650712603
75141687.66823506,10.0,30.0,3.0,3.0,1.5621792445241496,15.621792445241496
75141687.66823506,10.0,30.0,3.0,5.0,2.0031291249873857,20.031291249873856
75141687.66823506,10.0,45.0,1.0,1.0,1.0506683100988068,10.506683100988068
75141687.66823506,10.0,45.0,1.0,2.0,1.1026707153669548,11.026707153669548
75141687.66823506,10.0,45.0,1.0,3.0,1.1559568952290722,11.559568952290721
75141687.66823506,10.0,45.0,1.0,5.0,1.2661566180815225,12.661566180815225
75141687.66823506,10.0,45.0,2.0,1.0,1.1026707153669548,11.026707153669548
75141687.66823506,10.0,45.0,2.0,2.0,1.2104719209455947,12.104719209455947
75141687.66823506,10.0,45.0,2.0,3.0,1.3229479671878746,13.229479671878746
75141687.66823506,10.0,45.0,2.0,5.0,1.5598098009573302,15.598098009573302
75141687.66823506,10.0,45.0,3.0,1.0,1.1559568952290722,11.559568952290721
75141687.66823506,10.0,45.0,3.0,2.0,1.3229479671878746,13.229479671878746
75141687.66823506,10.0,45.0,3.0,3.0,1.4992833128852607,14.992833128852608
75141687.66823506,10.0,45.0,3.0,5.0,1.872156204213849,18.72156204213849
75141687.66823506,15.0,20.0,1.0,1.0,1.0578357152721896,10.578357152721896
75141687.66823506,15.0,20.0,1.0,2.0,1.1177400939974824,11.177400939974824
75141687.66823506,15.0,20.0,1.0,3.0,1.179692530474967,11.79692530474967
75141687.66823506,15.0,20.0,1.0,5.0,1.309629465082786,13.09629465082786
75141687.66823506,15.0,20.0,2.0,1.0,1.1177400939974824,11.177400939974824
75141687.66823506,15.0,20.0,2.0,2.0,1.2436664408980362,12.436664408980363
75141687.66823506,15.0,20.0,2.0,3.0,1.3775437216837045,13.775437216837044
75141687.66823506,15.0,20.0,2.0,5.0,1.6677804187751868,16.677804187751867
75141687.66823506,15.0,20.0,3.0,1.0,1.179692530474967,11.79692530474967
75141687.66823506,15.0,20.0,3.0,2.0,1.3775437216837045,13.775437216837044
75141687.66823506,15.0,20.0,3.0,3.0,1.592538944399824,15.925389443998238
75141687.66823506,15.0,20.0,3.0,5.0,2.068049960114113,20.68049960114113
75141687.66823506,15.0,30.0,1.0,1.0,1.0555585329409587,10.555585329409586
75141687.66823506,15.0,30.0,1.0,2.0,1.1129375512286397,11.129375512286398
75141687.66823506,15.0,30.0,1.0,3.0,1.1721047981407637,11.721047981407636
75141687.66823506,15.0,30.0,1.0,5.0,1.2956469479258212,12.956469479258212
75141687.66823506,15.0,30.0,2.0,1.0,1.1129375512286397,11.129375512286398
75141687.66823506,15.0,30.0,2.0,2.0,1.233022364267758,12.33022364267758
75141687.66823506,15.0,30.0,2.0,3.0,1.3599301650712603,13.599301650712603
75141687.66823506,15.0,30.0,2.0,5.0,1.6325246709213548,16.32524670921355
75141687.66823506,15.0,30.0,3.0,1.0,1.1721047981407637,11.721047981407636
75141687.66823506,15.0,30.0,3.0,2.0,1.3599301650712603,13.599301650712603
75141687.66823506,15.0,30.0,3.0,3.0,1.5621792445241496,15.621792445241496
75141687.66823506,15.0,30.0,3.0,5.0,2.0031291249873857,20.031291249873856
75141687.66823506,15.0,45.0,1.0,1.0,1.0506683100988068,10.506683100988068
75141687.66823506,15.0,45.0,1.0,2.0,1.1026707153669548,11.026707153669548
75141687.66823506,15.0,45.0,1.0,3.0,1.1559568952290722,11.559568952290721
75141687.66823506,15.0,45.0,1.0,5.0,1.2661566180815225,12.661566180815225
75141687.66823506,15.0,45.0,2.0,1.0,1.1026707153669548,11.026707153669548
75141687.66823506,15.0,45.0,2.0,2.0,1.2104719209455947,12.104719209455947
75141687.66823506,15.0,45.0,2.0,3.0,1.3229479671878746,13.229479671878746
75141687.66823506,15.0,45.0,2.0,5.0,1.5598098009573302,15.598098009573302
75141687.66823506,15.0,45.0,3.0,1.0,1.1559568952290722,11.559568952290721
75141687.66823506,15.0,45.0,3.0,2.0,1.3229479671878746,13.229479671878746
75141687.66823506,15.0,45.0,3.0,3.0,1.4992833128852607,14.992833128852608
75141687.66823506,15.0,45.0,3.0,5.0,1.872156204213849,18.72156204213849
75141687.66823506,20.0,20.0,1.0,1.0,1.0578357152721896,10.578357152721896
75141687.66823506,20.0,20.0,1.0,2.0,1.1177400939974824,11.177400939974824
75141687.66823506,20.0,20.0,1.0,3.0,1.179692530474967,11.79692530474967
75141687.66823506,20.0,20.0,1.0,5.0,1.309629465082786,13.09629465082786
75141687.66823506,20.0,20.0,2.0,1.0,1.1177400939974824,11.177400939974824
75141687.66823506,20.0,20.0,2.0,2.0,1.2436664408980362,12.436664408980363
75141687.66823506,20.0,20.0,2.0,3.0,1.3775437216837045,13.775437216837044
75141687.66823506,20.0,20.0,2.0,5.0,1.6677804187751868,16.677804187751867
75141687.66823506,20.0,20.0,3.0,1.0,1.179692530474967,11.79692530474967
75141687.66823506,20.0,20.0,3.0,2.0,1.3775437216837045,13.775437216837044
75141687.66823506,20.0,20.0,3.0,3.0,1.592538944399824,15.925389443998238
75141687.66823506,20.0,20.0,3.0,5.0,2.068049960114113,20.68049960114113
75141687.66823506,20.0,30.0,1.0,1.0,1.0555585329409587,10.555585329409586
75141687.66823506,20.0,30.0,1.0,2.0,1.1129375512286397,11.129375512286398
75141687.66823506,20.0,30.0,1.0,3.0,1.1721047981407637,11.721047981407636
75141687.66823506,20.0,30.0,1.0,5.0,1.2956469479258212,12.956469479258212
75141687.66823506,20.0,30.0,2.0,1.0,1.1129375512286397,11.129375512286398
75141687.66823506,20.0,30.0,2.0,2.0,1.233022364267758,12.33022364267758
75141687.66823506,20.0,30.0,2.0,3.0,1.3599301650712603,13.599301650712603
75141687.66823506,20.0,30.0,2.0,5.0,1.6325246709213548,16.32524670921355
75141687.66823506,20.0,30.0,3.0,1.0,1.1721047981407637,11.721047981407636
75141687.66823506,20.0,30.0,3.0,2.0,1.3599301650712603,13.599301650712603
75141687.66823506,20.0,30.0,3.0,3.0,1.5621792445241496,15.621792445241496
75141687.66823506,20.0,30.0,3.0,5.0,2.0031291249873857,20.031291249873856
75141687.66823506,20.0,45.0,1.0,1.0,1.0506683100988068,10.506683100988068
75141687.66823506,20.0,45.0,1.0,2.0,1.1026707153669548,11.026707153669548
75141687.66823506,20.0,45.0,1.0,3.0,1.1559568952290722,11.559568952290721
75141687.66823506,20.0,45.0,1.0,5.0,1.2661566180815225,12.661566180815225
75141687.66823506,20.0,45.0,2.0,1.0,1.1026707153669548,11.026707153669548
75141687.66823506,20.0,45.0,2.0,2.0,1.2104719209455947,12.104719209455947
75141687.66823506,20.0,45.0,2.0,3.0,1.3229479671878746,13.229479671878746
75141687.66823506,20.0,45.0,2.0,5.0,1.5598098009573302,15.598098009573302
75141687.66823506,20.0,45.0,3.0,1.0,1.1559568952290722,11.559568952290721
75141687.66823506,20.0,45.0,3.0,2.0,1.3229479671878746,13.229479671878746
75141687.66823506,20.0,45.0,3.0,3.0,1.4992833128852607,14.992833128852608
75141687.66823506,20.0,45.0,3.0,5.0,1.872156204213849,18.72156204213849
76437005.51918471,10.0,20.0,1.0,1.0,1.0588508949678346,10.588508949678346
76437005.51918471,10.0,20.0,1.0,2.0,1.1198420561476534,11.198420561476535
76437005.51918471,10.0,20.0,1.0,3.0,1.182951629514363,11.82951629514363
76437005.51918471,10.0,20.0,1.0,5.0,1.3154068475306002,13.154068475306001
76437005.51918471,10.0,20.0,2.0,1.0,1.1198420561476534,11.198420561476535
76437005.51918471,10.0,20.0,2.0,2.0,1.2481513667483777,12.481513667483776
76437005.51918471,10.0,20.0,2.0,3.0,1.38467776086066,13.8467776086066
76437005.51918471,10.0,20.0,2.0,5.0,1.6809234069305294,16.809234069305294
76437005.51918471,10.0,20.0,3.0,1.0,1.182951629514363,11.82951629514363
76437005.51918471,10.0,20.0,3.0,2.0,1.38467776086066,13.8467776086066
76437005.51918471,10.0,20.0,3.0,3.0,1.6040989948894138,16.040989948894136
76437005.51918471,10.0,20.0,3.0,5.0,2.089744737126787,20.897447371267873
76437005.51918471,10.0,30.0,1.0,1.0,1.056532315708794,10.56532315708794
76437005.51918471,10.0,30.0,1.0,2.0,1.1149478798861197,11.149478798861196
76437005.51918471,10.0,30.0,1.0,3.0,1.1752125828389857,11.752125828389858
76437005.51918471,10.0,30.0,1.0,5.0,1.301123034128397,13.01123034128397
76437005.51918471,10.0,30.0,2.0,1.0,1.1149478798861197,11.149478798861196
76437005.51918471,10.0,30.0,2.0,2.0,1.2372862712324921,12.37286271232492
76437005.51918471,10.0,30.0,2.0,3.0,1.3666715435901238,13.666715435901239
76437005.51918471,10.0,30.0,2.0,5.0,1.644789814892319,16.44789814892319
76437005.51918471,10.0,30.0,3.0,1.0,1.1752125828389857,11.752125828389858
76437005.51918471,10.0,30.0,3.0,2.0,1.3666715435901238,13.666715435901239
76437005.51918471,10.0,30.0,3.0,3.0,1.5730014800863128,15.730014800863128
76437005.51918471,10.0,30.0,3.0,5.0,2.0230465477830055,20.230465477830055
76437005.51918471,10.0,45.0,1.0,1.0,1.0515535822801565,10.515535822801565
76437005.51918471,10.0,45.0,1.0,2.0,1.1044867812643238,11.044867812643238
76437005.51918471,10.0,45.0,1.0,3.0,1.1587465005365782,11.587465005365782
76437005.51918471,10.0,45.0,1.0,5.0,1.2710089043687627,12.710089043687628
76437005.51918471,10.0,45.0,2.0,1.0,1.1044867812643238,11.044867812643238
76437005.51918471,10.0,45.0,2.0,2.0,1.2142747223610753,12.142747223610753
76437005.51918471,10.0,45.0,2.0,3.0,1.3288824182366263,13.288824182366263
76437005.51918471,10.0,45.0,2.0,5.0,1.570321443633894,15.70321443633894
76437005.51918471,10.0,45.0,3.0,1.0,1.1587465005365782,11.587465005365782
76437005.51918471,10.0,45.0,3.0,2.0,1.3288824182366263,13.288824182366263
76437005.51918471,10.0,45.0,3.0,3.0,1.5086215083003953,15.086215083003953
76437005.51918471,10.0,45.0,3.0,5.0,1.8886407319868717,18.886407319868717
76437005.51918471,15.0,20.0,1.0,1.0,1.0588508949678346,10.588508949678346
76437005.51918471,15.0,20.0,1.0,2.0,1.1198420561476534,11.198420561476535
76437005.51918471,15.0,20.0,1.0,3.0,1.182951629514363,11.82951629514363
76437005.51918471,15.0,20.0,1.0,5.0,1.3154068475306002,13.154068475306001
76437005.51918471,15.0,20.0,2.0,1.0,1.1198420561476534,11.198420561476535
76437005.51918471,15.0,20.0,2.0,2.0,1.2481513667483777,12.481513667483776
76437005.51918471,15.0,20.0,2.0,3.0,1.38467776086066,13.8467776086066
76437005.51918471,15.0,20.0,2.0,5.0,1.6809234069305294,16.809234069305294
76437005.51918471,15.0,20.0,3.0,1.0,1.182951629514363,11.82951629514363
76437005.51918471,15.0,20.0,3.0,2.0,1.38467776086066,13.8467776086066
76437005.51918471,15.0,20.0,3.0,3.0,1.6040989948894138,16.040989948894136
76437005.51918471,15.0,20.0,3.0,5.0,2.089744737126787,20.897447371267873
76437005.51918471,15.0,30.0,1.0,1.0,1.056532315708794,10.56532315708794
76437005.51918471,15.0,30.0,1.0,2.0,1.1149478798861197,11.149478798861196
76437005.51918471,15.0,30.0,1.0,3.0,1.1752125828389857,11.752125828389858
76437005.51918471,15.0,30.0,1.0,5.0,1.301123034128397,13.01123034128397
76437005.51918471,15.0,30.0,2.0,1.0,1.1149478798861197,11.149478798861196
76437005.51918471,15.0,30.0,2.0,2.0,1.2372862712324921,12.37286271232492
76437005.51918471,15.0,30.0,2.0,3.0,1.3666715435901238,13.666715435901239
76437005.51918471,15.0,30.0,2.0,5.0,1.644789814892319,16.44789814892319
76437005.51918471,15.0,30.0,3.0,1.0,1.1752125828389857,11.752125828389858
76437005.51918471,15.0,30.0,3.0,2.0,1.3666715435901238,13.666715435901239
76437005.51918471,15.0,30.0,3.0,3.0,1.5730014800863128,15.730014800863128
76437005.51918471,15.0,30.0,3.0,5.0,2.0230465477830055,20.230465477830055
76437005.51918471,15.0,45.0,1.0,1.0,1.0515535822801565,10.515535822801565
76437005.51918471,15.0,45.0,1.0,2.0,1.1044867812643238,11.044867812643238
76437005.51918471,15.0,45.0,1.0,3.0,1.1587465005365782,11.587465005365782
76437005.51918471,15.0,45.0,1.0,5.0,1.2710089043687627,12.710089043687628
76437005.51918471,15.0,45.0,2.0,1.0,1.1044867812643238,11.044867812643238
76437005.51918471,15.0,45.0,2.0,2.0,1.2142747223610753,12.142747223610753
76437005.51918471,15.0,45.0,2.0,3.0,1.3288824182366263,13.288824182366263
76437005.51918471,15.0,45.0,2.0,5.0,1.570321443633894,15.70321443633894
76437005.51918471,15.0,45.0,3.0,1.0,1.1587465005365782,11.587465005365782
76437005.51918471,15.0,45.0,3.0,2.0,1.3288824182366263,13.288824182366263
76437005.51918471,15.0,45.0,3.0,3.0,1.5086215083003953,15.086215083003953
76437005.51918471,15.0,45.0,3.0,5.0,1.8886407319868717,18.886407319868717
76437005.51918471,20.0,20.0,1.0,1.0,1.0588508949678346,10.588508949678346
76437005.51918471,20.0,20.0,1.0,2.0,1.1198420561476534,11.198420561476535
76437005.51918471,20.0,20.0,1.0,3.0,1.182951629514363,11.82951629514363
76437005.51918471,20.0,20.0,1.0,5.0,1.3154068475306002,13.154068475306001
76437005.51918471,20.0,20.0,2.0,1.0,1.1198420561476534,11.198420561476535
76437005.51918471,20.0,20.0,2.0,2.0,1.2481513667483777,12.481513667483776
76437005.51918471,20.0,20.0,2.0,3.0,1.38467776086066,13.8467776086066
76437005.51918471,20.0,20.0,2.0,5.0,1.6809234069305294,16.809234069305294
76437005.51918471,20.0,20.0,3.0,1.0,1.182951629514363,11.82951629514363
76437005.51918471,20.0,20.0,3.0,2.0,1.38467776086066,13.8467776086066
76437005.51918471,20.0,20.0,3.0,3.0,1.6040989948894138,16.040989948894136
76437005.51918471,20.0,20.0,3.0,5.0,2.089744737126787,20.897447371267873
76437005.51918471,20.0,30.0,1.0,1.0,1.056532315708794,10.56532315708794
76437005.51918471,20.0,30.0,1.0,2.0,1.1149478798861197,11.149478798861196
76437005.51918471,20.0,30.0,1.0,3.0,1.1752125828389857,11.752125828389858
76437005.51918471,20.0,30.0,1.0,5.0,1.301123034128397,13.01123034128397
76437005.51918471,20.0,30.0,2.0,1.0,1.1149478798861197,11.149478798861196
76437005.51918471,20.0,30.0,2.0,2.0,1.2372862712324921,12.37286271232492
76437005.51918471,20.0,30.0,2.0,3.0,1.3666715435901238,13.666715435901239
76437005.51918471,20.0,30.0,2.0,5.0,1.644789814892319,16.44789814892319
76437005.51918471,20.0,30.0,3.0,1.0,1.1752125828389857,11.752125828389858
76437005.51918471,20.0,30.0,3.0,2.0,1.3666715435901238,13.666715435901239
76437005.51918471,20.0,30.0,3.0,3.0,1.5730014800863128,15.730014800863128
76437005.51918471,20.0,30.0,3.0,5.0,2.0230465477830055,20.230465477830055
76437005.51918471,20.0,45.0,1.0,1.0,1.0515535822801565,10.515535822801565
76437005.51918471,20.0,45.0,1.0,2.0,1.1044867812643238,11.044867812643238
76437005.51918471,20.0,45.0,1.0,3.0,1.1587465005365782,11.587465005365782
76437005.51918471,20.0,45.0,1.0,5.0,1.2710089043687627,12.710089043687628
76437005.51918471,20.0,45.0,2.0,1.0,1.1044867812643238,11.044867812643238
76437005.51918471,20.0,45.0,2.0,2.0,1.2142747223610753,12.142747223610753
76437005.51918471,20.0,45.0,2.0,3.0,1.3288824182366263,13.288824182366263
76437005.51918471,20.0,45.0,2.0,5.0,1.570321443633894,15.70321443633894
76437005.51918471,20.0,45.0,3.0,1.0,1.1587465005365782,11.587465005365782
76437005.51918471,20.0,45.0,3.0,2.0,1.3288824182366263,13.288824182366263
76437005.51918471,20.0,45.0,3.0,3.0,1.5086215083003953,15.086215083003953
76437005.51918471,20.0,45.0,3.0,5.0,1.8886407319868717,18.886407319868717
77754652.49777381,10.0,20.0,1.0,1.0,1.0598842054485722,10.598842054485722
77754652.49777381,10.0,20.0,1.0,2.0,1.1219827499519042,11.219827499519042
77754652.49777381,10.0,20.0,1.0,3.0,1.1862724540029996,11.862724540029996
77754652.49777381,10.0,20.0,1.0,5.0,1.3212986714865431,13.212986714865432
77754652.49777381,10.0,20.0,2.0,1.0,1.1219827499519042,11.219827499519042
77754652.49777381,10.0,20.0,2.0,2.0,1.2527232988551875,12.527232988551875
77754652.49777381,10.0,20.0,2.0,3.0,1.391955674687807,13.91955674687807
77754652.49777381,10.0,20.0,2.0,5.0,1.6943441962645167,16.943441962645167
77754652.49777381,10.0,20.0,3.0,1.0,1.1862724540029996,11.862724540029996
77754652.49777381,10.0,20.0,3.0,2.0,1.391955674687807,13.91955674687807
77754652.49777381,10.0,20.0,3.0,3.0,1.615901349994219,16.15901349994219
77754652.49777381,10.0,20.0,3.0,5.0,2.1119049848737292,21.11904984873729
77754652.49777381,10.0,30.0,1.0,1.0,1.057523439911811,10.57523439911811
77754652.49777381,10.0,30.0,1.0,2.0,1.1169950431938043,11.169950431938043
77754652.49777381,10.0,30.0,1.0,3.0,1.1783787388541898,11.783787388541898
